TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
12206,es,ToeJam & Earl,,"ToeJam &amp; Earl™ son dos alienígenas supermolones del planeta Funkotron. No hace mucho tuvieron un problemilla... Iban a toda pastilla en su nave cuando a Earl le dio por conducir un rato. Total, que acabaron estrellándose en el planeta con más flipados de la galaxia: ¡el planeta Tierra!",steam,8389,71166
1225594293,es,Super Seducer 2,,"¿Estás listo para volverte irresistible? Super Seducer 2 lleva la seducción a un nivel nuevo de realismo. Con 10 veces el presupuesto del primer juego, Super Seducer 2 es mucho más grande, mejor y más seductor.",steam,,
123473663,es,DYO,,DYO es un juego de plataformas cooperativo para una o dos personas donde se puede saltar de una parte de la pantalla divida a otra.,steam,83936,791470
12356,es,"Spy Fox 2: ""Some Assembly Required""",,"Once again, the world relies on Fox - Spy Fox, the suave secret agent who smoothly finesses his way through Spy Corps' toughest assignments. This time, Spy Corps' corrupt counterpart, the Society for Meaningless Evil, Larceny, Lying and Yelling (S.M.E.L.L.Y.) has devised a dogbot which will be unleashed upon the unsuspecting world!",steam,16591,292240
12369,es,Anarchy Online,,"Anarchy Online – the first ever science fiction MMO – is now on Steam! Compete and cooperate with thousands of player simultaneously on a vast, alien world. Join humanity nearly 30,000 years in the future in a world of perpetual conflict and scientific marvel.",steam,1996,396280
12382,es,Phantasy Star IV: The End of the Millennium,,"Estamos en el año 2284 DG y el planeta Motavia vuelve a estar plagado de extrañas bio-criaturas. Los valientes hombres y mujeres del Gremio de Cazadores son los encargados de exterminarlas. Eres Chaz Ashely, un Cazador novato recién salido de la academia a las órdenes de Alys Brangwin, una veterana curtida cuya belleza y habilidad con la...",steam,,
12415,es,Star Wars: Episode I - Racer,,Two Engines. One Champion. No Limits.,steam,154,808910
12453,es,Grand Theft Auto,,Conduce docenas de vehículos diferentes por tres de las ciudades más complejas de América. Sólo el mejor conseguirá domar los coches más rápidos. Sólo el más listo descubrirá todos los atajos y el paradero de los mejores bólidos. Sólo el más duro logrará enfrentarse al mundo y completar el trabajo como un profesional...,steam,,
1254345859,es,Highrisers,,"An Urban Survival RPG! Crafting, Exploring and Defending in a desolate metropolis haunted by the mysterious dreamers. Lead a team of 4 survivors through this urban desert of skyscrapers and high-rises, where the streets are crowded with the mutated victims of a strange disease.",steam,113771,733820
12564,es,Quake 4,,¡El capítulo más reciente de la saga Quake ya está en Steam!,steam,356,2210
1260158572,es,TROUBLESHOOTER: Abandoned Children,,TROUBLESHOOTER: Abandoned Children is the first season of a turn-based strategy SRPG that takes place in the world of Troubleshooter.,steam,80002,470310
126261,es,Stay Out,,"Stay Out - is a MMORPG with shooter elements, based on spirit of “stalking” - an urban exploration, searching and exploring mysterious, abandoned and forgotten by humanity pieces of our planet.",steam,63813,1180380
126312,es,Mad Father,,Witness the tale of a most foolish family. A remake of the classic horror exploration game makes its way to Steam.,steam,3203,483980
126313,es,The Night of the Rabbit,,"Sumérgete en una historia de magia y fantasía donde todo es posible y donde nada es lo que parece: únete al joven Jerry y persigue a un peculiar conejo blanco hasta el maravilloso reino de Mousewood, una tierra llena de misterio donde las criaturas más extrañas saben hablar.",steam,3230,230820
1268778007,es,Quest Rooms,,"You wake up in an obscure room, a voice on the TV says that it is just a quest where you have to find the way out. Brute force is not enough to survive to get out of the room you will have to be patient, use your brain and have grit.",steam,129252,1234550
12689,es,Alone in the Dark: The New Nightmare,,"From the moment Edward Carnby and Aline Cedrac set foot on Shadow Island, they are confronted by mysterious, evil creatures intent on thwarting their progress to recover 3 ancient tablets believed to hold the secret key to some incredible menacing phenomena. Danger threatens from every corner.",steam,1960,259190
12770,es,Light Crusader,,"Soy David Lander, espadachín al servicio del gran rey Frederick de Whitewood. Hace unos días, mi señor me envió a una audiencia con el rey Weeden de estas tierras de Green Row. Temblando, el rey Weeden me informó de que sus súbditos estaban desapareciendo diariamente.",steam,15073,71119
1286698013,es,S.W.A.N.: Chernobyl Unexplored,,"S.W.A.N.: Chernobyl Unexplored es un science fiction FPS juego de terror, que ocurre varios meses después del desastre de la planta nuclear de Chernóbil. Toma parte en un cuento y entra la zona inexplorada en Chernóbil - El Instituto S.W.A.",steam,129362,1199910
129122,es,Teenage Mutant Ninja Turtles: Out of the Shadows,,"Teenage Mutant Ninja Turtles: Desde las Sombras te lleva al origen de todo. Juega con las cuatro Tortugas, Leonardo, Donatello, Michelangelo y Raphael en su lucha por salvar a Nueva York de los mutantes, el Clan del Pie y Shredder.",steam,2598,228560
12983,es,Spore,,"Be the architect of your own universe with Spore, an exciting single-player adventure. From Single Cell to Galactic God, evolve your creature in a universe of your own creations.",steam,1876,17390
1308215742,es,Princess Castle Quest,,2D Puzzle Game with Full Level Editor and Local Coop,steam,122802,1103550
130942,es,Factorio,,"Factorio is a game about building and creating automated factories to produce items of increasing complexity, within an infinite 2D world. Use your imagination to design your factory, combine simple elements into ingenious structures, and finally protect it from the creatures who don't really like you.",steam,,
130976,es,Shroud of the Avatar: Forsaken Virtues,,SHROUD OF THE AVATAR: FORSAKEN VIRTUES is a multiplayer fantasy RPG that sets the player on a path filled with peril and tough choices as they explore a persistent realm that can be shared with other Avatars. It is the spiritual successor to Richard Garriott’s Ultima games.,steam,3187,326160
130977,es,Soda Drinker Pro,,The world's most advanced soda drinking simulator.,steam,20037,347720
131475931,es,Escape until friday,,You are kidnapped by a maniac who keeps you locked up in his basement. You have to get out of the kidnapper's house at any cost until Friday.,steam,117591,1064010
13158,es,Half-Life 2: Episode One,,"1998. HALF-LIFE supone un impacto en la industria de juegos con su combinación de acción fren&eacute;tica y narración continua y absorbente. El título de debut de Valve fue galardonado con más de 50 premios que lo consideraron el juego del año hasta convertirse en ""El mejor juego para PC de la historia"", galardón concedido por la revista...",steam,233,220
1317721335,es,Theology,,"Create your very own religion and make history by dominating the whole wide world! Define your dogmas and wage holy wars on land, sea, and in the sky. Convert as many as you can to your belief system!",steam,,
13248,es,Sonic the Hedgehog CD,,"¡Es hora de encauzar el pasado hacia el futuro en esta recreación mejorada de Sonic CD! Sonic viaja a la distante costa de Never Lake por la aparición anual de Little Planet; un misterioso mundo donde el pasado, el presente y el futuro chocan por el poder de las Time Stones que contiene ocultas.",steam,5452,200940
132489,es,The Silent Age,,"Piérdete en The Silent Age, la emocionante aventura &quot;Apuntar y clic&quot; con más de siete millones de descargas, completamente renovada y actualizada para Steam.",steam,11444,352520
13263,es,EVE Online,,"EVE Online es un juego donde la historia la escriben los jugadores, en un universo de una belleza, profundidad y oportunidades sin parangón. Tu nave y tú seréis uno, y os embarcaréis en una historia de industria, exploración y conquista mientras grabas tu nombre en la historia de New Eden.",steam,,
13327,es,Star Wars: Jedi Knight II - Jedi Outcast,,The Legacy of Star Wars Dark Forces™ and Star Wars® Jedi Knight lives on in the intense first-person action of Jedi Outcast.,steam,152,6030
13342,es,DOOM 3,,"Una masiva invasión demoníaca ha tomado por sorpresa las instalaciones de investigación de la Union Aerospace Corporation (UAC) en Marte, dejando sólo caos y destrucción a su paso. Como uno de los pocos supervivientes, deberás abrirte paso hasta el Infierno y regresar a la vez que luchas contra hordas de malvados monstruos.",steam,280,9050
