TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
102962004,it,They Are Here: Alien Abduction Horror,,&quot;They Are Here&quot; - è una storia dell'orrore in prima persona su un giornalista che ha assistito a un rapimento alieno nella fattoria di Grayswood. Esplora l'area armato di una torcia. Scatta foto delle prove della presenza degli alieni e vai a fondo della terrificante verità.,steam,152446,1547540
1029754927,it,Stay Out of the House,,Edge of your seat STEALTH HORROR as you try to escape the house of a cannibal SERIAL KILLER.... Stay Out of the House is inspired by VHS era slasher movies and PS1 survival horror...,steam,109668,896520
103445,it,Kentucky Route Zero,,KENTUCKY ROUTE ZERO è un'avventura intrisa di realismo magico a proposito di un'autostrada segreta che attraversa le grotte sotterranee del Kentucky e delle misteriose figure che la percorrono.,steam,5614,231200
1037570605,it,House Builder,,"Dicono che un uomo debba fare tre cose nella sua vita: piantare un albero, generare un figlio e costruire una casa. Non possiamo aiutarti con l'albero né con il figlio, ma puoi costruire tutte le case che vuoi mentre giochi a House Builder.",steam,133448,1244630
1038135024,it,Hotel Renovator,,"Build the hotel of your dreams! You’ll welcome guests from all over the world. Use your starting cash to rebuild and furnish as many rooms as possible. Create a place that smacks the golden age, a new exclusive hotel. Get that 5-star review!",steam,128151,1214470
1039531588,it,The Caretaker,,"In &quot;The Caretaker - Dungeon Nightshift&quot;, you slip into the role of a dungeon caretaker. Your job is as easy as it sounds. Clean up the dungeon after the daily attacks. And don't make too much noise. Make sure, the dungeon master does not wake up! Maybe it's NOT as easy as it sounds......",steam,32429,486550
1040463021,it,WWE 2K23,,"WWE 2K23 è ancora più forte, grazie a funzionalità estese, grafiche mozzafiato e un'ampia gamma di Superstar e Leggende WWE. 2K Showcase ritorna come un documentario sportivo interattivo, dedicato a John Cena e ai suoi 20 anni di carriera. Inoltre, la modalità Giochi di guerra è finalmente arrivata!",steam,233028,1942660
1040578346,it,First Person Tennis - The Real Tennis Simulator,,"First Person Tennis is the first tennis simulator developed for HTC Vive, Oculus and WMR. Now, you can play on a real tennis court and face professional tennis players. You'll have to show all your technical and tactical skills and climb the world tour ranking.",steam,33434,454140
10407,it,Counter-Strike: Source,,Counter-Strike: Source blends Counter-Strike's award-winning teamplay action with the advanced technology of Source™ technology.,steam,307,240
10408,it,Master of Orion,,Forge an empire in a universe where population growth is stripping away planetary resources. Colonize unknown planets and trade with other races for their knowledge.,steam,67,410970
