TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
1161164159,de,Dominions 5,,In Dominions 5 you take control of a powerful being that rules a nation and aspires to godhood. The type of Pretender Gods can vary from magically powerful arch mages to huge titans or large monuments. Dominions is a deep 4x turn based strategy game with a very large variety of spells and units.,steam,76074,722060
11667,de,Teeworlds,,"Teeworlds is a free online multiplayer game, available for all major operating systems. Battle with up to 16 players in a variety of game modes, including Team Deathmatch and Capture The Flag. You can even design your own maps!",steam,35005,380840
116804,de,Anodyne,,"In this unique Zelda-lite game, explore and fight your way through surreal and creepy, nature, urban and abstract themed areas in the human Young's subconscious, evoked by a 16-bit-era visual style and a moody, dream-like soundtrack.",steam,11092,234900
11816,de,Postal 2,,"Live a week in the life of &quot;The Postal Dude&quot;; a hapless everyman just trying to check off some chores. Buying milk, returning an overdue library book, getting Gary Coleman's autograph, what could possibly go wrong?",steam,3109,223470
118198,de,Assassin's Creed IV: Black Flag,,"Wir schreiben das Jahr 1715. Piraten herrschen über die Karibik und haben dort ihre eigene, gesetzlose Republik gegründet, in der Korruption, Gier und Grausamkeit an der Tagesordnung sind.Einer dieser Gesetzlosen ist der ungestüme, junge Kapitän Edward Kenway.",steam,,
118200,de,Call of Duty: Ghosts,,"Sie haben keine Chance, also nutzen Sie sie.Call of Duty®: Ghosts ist der außergewöhnlichste Fortschritt für eine der größten Marken in der Unterhaltungsindustrie. Das neueste Kapitel in der Call of Duty®-Reihe wartet mit frischen Ideen auf und versetzt die Spieler auf die Seite einer gelähmten Nation, die nicht mehr um Recht und...",steam,2033,209160
118212,de,War for the Overworld,,"Keine Lust mehr, Dungeons zu überfallen? Dann baue deinen eigenen! War for the Overworld ist ein Dungeon-Managementspiel mit all den Aspekten, die du an RTS- und Gottspielen am meisten liebst. Grabe dir einen Dungeon nach deinen Plänen und erobere die Oberwelt!",steam,1878,230190
118214,de,Daylight,,"Sie erwachen in einem verlassenen Krankenhaus gefangen. Ihre einzige Lichtquelle ist Ihr Handy. Sie schlagen eine Sackgasse und muss umdrehen, aber hinter dir lauert eine unheimliche Präsenz und seltsame Geräusche ... Erleben Sie Tageslicht, eine prozedural erstellten Psychothriller für Ihren PC.",steam,5593,230840
1191431433,de,Operation Armstrong,,"Your infiltration team must stop an army of lunar-bots from crashing the moon into our Earth! The field operative, wielding the VR headset, must sneak through each enemy outpost while their team of hackers will assist using their smartphones! Strap in for some Asymmetric-VR-Stealth-Party gameplay!",steam,125668,1145490
1192093612,de,Castle Crashers Remastered,,"Hacken, schneiden und schlagen Sie sich Ihren Weg zum Sieg in diesem preisgekrönten 2D-Arcade-Adventure von The Behemoth!",steam,3153,204360
