TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
1081899204,uk,Shutter Nyang,,「Shutter Nyan! Enhanced Edition」 is a challenging 2D side-scrolling camera action game. Become our kitty protagonist and use its mysterious camera to copy and paste objects. The cat needs your creativity to reunite with its dear friend!,steam,129283,1227320
1082286581,uk,Healing Spree,,"Healing Spree is a tongue-in-cheek hospital simulator featuring co-op for up to 4 players. Play as doctors on call to diagnose, help, and treat as many patients as humanly possible while maintaining your sanity AND friendships!",steam,138278,1271110
1086433424,uk,Hot Wheels Unleashed,,"Collect the best vehicles in the Hot Wheels™ universe, build spectacular tracks and dive into breathtaking races.",steam,144072,1271700
1087376848,uk,Bad Guys at School,,"In Bad Guys at School you can play as students and revolt against school system by completing missions, or decide to become a teacher that must maintain order despite the violence and brutality in the school.",steam,128352,1218280
10889,uk,Sam & Max Hit the Road,,"Grab your nightstick, squeal like a siren, and Hit the Road with Sam &amp; Max, Freelance Police, as they attempt to crack their toughest case.",steam,202,355170
108936,uk,Teslagrad,,"A journey begins... A treacherous tower... Unravel its mysteries!Discover the secrets kept in the long abandoned Tesla Tower!Magnetism and other electromagnetic powers will help you explore a non-linear world of beautiful hand-drawn environments, in a steampunk-inspired vision of old Europe.",steam,7641,249590
1089659237,uk,Viewfinder,,"Звичайний фотоапарат допоможе вам змінити реальність засумніватися у власному сприйнятті і навіть змінити світ. Viewfinder — нова одиночна гра-головоломка, яка захопить вас на багато годин. Розкрийте давно забуті таємниці!",steam,142549,1382070
109,uk,Space Channel 5: Part 2,,"Hey there, SpaceCats – meet Ulala, the grooviest reporter in the galaxy! She’s got attitude, and she’s got moves. Help her get the scoop on an unidentified Dance Troupe that has captured thousands of people and is forcing them to dance!",steam,6603,71260
1090256367,uk,Endoparasitic,,"Three limbs ripped off, infected with a deadly parasite, you must save your research. Drag yourself through the corridors of a secret research lab on a remote asteroid, fight off horribly mutated monsters, inject countless syringes of vaccines, and survive at all costs.",steam,177401,2124780
1090408381,uk,State of Decay 2: Juggernaut Edition,,"The dead have risen and civilization has fallen. Now it's up to you to gather survivors, scavenge for resources and build a community in a post-apocalyptic world – a world where you define what it means to survive in this ultimate zombie survival simulation.",steam,19541,495420
1090754078,uk,Woman Communication,,"It often happens that lewd words are inadvertently made up in conversation, doesn't it? This game is probably the world's first adventure game where you will find such &quot;inadvertent lewd words&quot; to advance the game!",steam,236042,2095090
1090842844,uk,I Expect You To Die 2,,"Become an elite super spy ready for espionage, explosives, and gadgets galore. This popular escape-the-room VR franchise is back with more ingenious puzzles, cunning villains, and dangerous locales.",steam,152218,1499120
1091040450,uk,The Baby In Yellow,,"Ви отримали нову роботу няні, та все набуває дивних обертів. Годуйте малюка, читайте йому казки перед сном і намагайтеся не потрапляти в його сни. Як довго вам вдасться тримати все під контролем?",steam,177167,2291340
1091548342,uk,Batman: Return to Arkham - Arkham Asylum,,Experience what it’s like to be Batman and face off against Gotham's greatest villians. Explore every inch of Arkham Asylum and roam freely on the infamous island.,steam,500,35140
1092230319,uk,Movie World,,"In Movie World you can build your own movie studio. Produce entertaining and glamorous movies. Research new technologies to keep up with the industry. Expand into series, compete with other studios, receive the awards, create franchises and prevail in the movie business.",steam,132349,1284230
10948,uk,Wizardry 8,,"A New Wizardry for a New GenerationThe universe is in the throes of violent upheaval and change. Vast and mysterious forces are preparing for the final confrontation. A small group of heroes from distant lands must plunge into the heart of the maelstrom, to uncover long-forgotten secrets, and bring about a new era.",steam,939,245450
1095275650,uk,Hogwarts Legacy,,"Hogwarts Legacy is an immersive, open-world action RPG. Now you can take control of the action and be at the center of your own adventure in the wizarding world.",steam,136625,990080
1095808830,uk,Critter Cove,,"Turn a sleepy town into a five-star tourist resort in this open-world management and life sim. Keep tourists happy, fed &amp; entertained by building stores and attractions. Find resources, relics and blueprints to grow your town while exploring a mysterious tropical archipelago.",steam,136987,1631470
1096014692,uk,Alphabetical Order,,"Experience an exciting journey in a surreal world, fight for your name, your social status and to survive. Leave the arena as a winner, with money, a lot of loot and hopefully a good speedrun time. Retry to improve, test different weapons, loadouts and skillsets.",steam,170089,1737600
1098063411,uk,Meridian 157: Chapter 1,,"While searching for the anomaly, you find yourself trapped inside a facility on a remote sub-Arctic island. What is this place? Who built it? Why was it left abandoned? Explore the uninhabited complex you now find yourself trapped in, but be warned: you might not be as alone as you think...",steam,148844,1458920
10982,uk,Little Big Adventure,,"Twinsen's Little Big Adventure is a retro action-adventure game originally released in 1994. Equipped with your Magicball, you will have to face the evil Dr. Funfrock to save your girlfriend and the world of Twinsun.",steam,8515,397330
1098822383,uk,Virtual Cottage,,"Virtual Cottage gives you a comfy place to rest and be productive without any distractions. Open the game, set yourself a goal and enjoy the atmosphere.",steam,144577,1369320
1101172730,uk,AI: The Somnium Files,,"Play as detective Kaname Date on the case of an elusive serial killer in this thrilling, sci-fi murder mystery.",steam,104971,948740
1102749825,uk,Sonic Superstars,,Adventure through the mystical Northstar Islands in this all-new take on classic 2D Sonic high-speed action platforming.,steam,252478,2022670
1102857083,uk,Doomsday: Last Survivors,,"New tower defense gameplay! The apocalypse has come, and zombies are running amok. As the leader of the survivors, collect and use resources to defend their last shelter!",steam,187739,2439510
1103309381,uk,Infraspace,,"InfraSpace — це науково-фантастичний містобудівний симулятор, але кожен ресурс, який ви виробляєте, має пройти через вашу транспортну інфраструктуру.",steam,149691,1511460
11039,uk,Delta Force 2,,"You're a member of the U.S. Army's best kept secret: the elite SPECIAL OPERATIONS unit known as Delta Force, formed to BATTLE TERRORISM throughout the world. When the best of the rest can't handle the op, YOU are called into action. Can you handle THE JOB? Features FREE NovaWorld™: online gaming supporting up to 50 players.",steam,9349,32630
110581245,uk,Somewhere in the Shadow,,Woke up in strange dark spot. Who has done it with you? And why? Try to get out from that scary place and stay alive...,steam,163663,1577320
1105859368,uk,Astria Ascending,,"Explore a vast world on the brink of chaos in a mature, emotional JRPG. Experience an epic story with rewarding, turn-based combat and expansive customization rendered in glorious 4K hand-drawn visuals.",steam,145107,1121780
1107231399,uk,NAIR,,"A simple fighting game with one attack. Features fast-paced, expressive movement and rollback netcode.",steam,151951,1715850
110754,uk,Alien Swarm: Reactive Drop,,"Безкоштовний кооперативний шутер із виглядом зверху. Епічне полювання на жуків, що поєднує кооператив та тактичні прийоми на рівні загону.",steam,27523,563560
1108763158,uk,Turing Complete,,Learn CPU architecture with puzzles,steam,173321,1444480
11089,uk,Ikaruga,,Shoot! Dodge! and... Get Hit!? &quot;Ikaruga&quot; is a vertical shoot 'em up that features an unique polarity-switching gameplay. Switch the ship's polarity and &quot;get hit and absorb&quot; enemy bullets! Achieve High Score with the chain bonus!,steam,3953,253750
11090,uk,S.U.B.,,"Navigate through the dark, deep seas with your best friend to infiltrate the Evil Doctor's Secret Underwater Base © in this two-person local couch co-op game! Will you be able to outrun the dreadful laser-robot-sharks long enough to foil the Evil Doctor's plans?",steam,69692,765140
1109340850,uk,Weed Shop 3,,"BUILD YOUR VIRTUAL WEED EMPIRE: Grow the hottest strains &amp; crossbreed new ones, roll your own Blunts, sell Bongs, hire Growers, make Solventless Concentrates, handle Rival Dealers, befriend Influencers, smoke Dabs, ride a Dolphin, and More! WELCOME TO WEED SHOP 3!",steam,143798,1182110
1111732134,uk,Flewfies Adventure,,"Join Flewfie and friends on an epic side-scrolling adventure! Zap, beam, and fly your way through unique worlds and put an end to Uzzu’s chaos!",steam,148814,1327440
1114000446,uk,Psych,,"Play as Psych, while he escapes from a research facility run by evil slugs as they attempt to harvest him for his psychic powers. Face the evil slugs and survive the lab! Watch_out_for_Failed_Experiment",steam,150012,1409370
11153,uk,Wasteland,,"For the first time in over 20 years, we are heralding the return of a much loved piece of gaming history with the classic RPG, Wasteland! Mutants. Again. Even more than there were last time: they seem to materialize out of the very grains of the radioactive desert sand. Venomous yellow eyes.",steam,3100,259130
11156,uk,Star Wars: Shadows of the Empire,,"As Luke Skywalker and the Rebel Alliance struggle to defeat Darth Vader and the Empire, a new threat arises. Dark Prince Xizor aspires to take Darth Vader's place at the Emperor's side. As Dash Rendar, it's up to you to protect Luke and help the Alliance. May the Force be with you!",steam,164,560170
1115711128,uk,PlateUp!,,,steam,151353,1613620
1116829686,uk,Ancient Dungeon VR,,Ancient Dungeon VR is a rogue-lite dungeon crawler with randomly generated dungeons. Uncover its secrets and challenge powerful bosses.,steam,121993,1125240
1118865225,uk,Nekopara: Catboys Paradise,,"When your grandfather passes away and you inherit his café, it's a tall task for anyone. But with the help of 4 talented catboys, Cafe Kin'uan is ready for business in NEKOPARA - Catboys Paradise!",steam,156207,1593310
1119642287,uk,Yu-Gi-Oh! Master Duel,,"Yu-Gi-Oh! MASTER DUEL is the ultimate free-to-play cross-platform strategy card game with fast-paced Duels, stunning HD graphics and a new, dynamic soundtrack! Get ready to challenge Duelists around the world!",steam,159298,1449850
1119934583,uk,Miko Adventures Puffball,,"Miko is a raccoon who lost his way while wandering through the forest, he discovers a portal and upon touching it he finds himself in a world full of dangers. Miko is transported into another dimension and your goal is to help him find a way back home but it wont be an easy journey, are you ready?",steam,149774,1614960
1120928002,uk,The Immolate,,You will be subjected to the savagery of the spirit possessed by the devil. Try to get out of the old house you were trapped in! Retro survival horror game in the 90s,steam,235528,2128330
